reviewid,s_protocol,s_protocol_version,s_standards_version,s_citation,s_intervention_name,s_study_design,s_study_rating,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_studyid,f_findingid,f_intervention_name,f_comparison,f_outcome_measureid,f_outcome_measure,f_outcome_domain,new_outcome_domain,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_essa_rating,asian,black,white,indigenous,new_race_other,el,econ_dis,latino,female,sped,low,high,time,grade,category,subgroup,broad_domain,effect_size,corr,var_t,var_t_corr,subgroup_black,subgroup_econ_dis,subgroup_el,subgroup_female,subgroup_high,subgroup_low,subgroup_latino,subgroup_sped,subgroup_site,subgroup_cohort,subgroup_white,subgroup_treatment,includes_black,includes_econ_dis,includes_el,includes_female,includes_high,includes_low,includes_latino,includes_sped,includes_white,subgroup_time,subgroup_grade,includes_time,includes_grade
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60454,System 44,25.530001,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,overall - decoding status beginning decoder,True,85,46,39,85,46,39,,-.17769799,-7,,.41753611,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,-.17769799,.99093658,.047573872,.046715416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60431,System 44,30.889999,238,Woodcock-Johnson III (WJ-III): Letter-Word Identification subtest,alphabetics,Phonics & alphabetics,0 Days,overall - sped status specific learning disability,True,35,16,19,35,16,19,,.16338548,6,,.6338827,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,.16338548,.97709924,.11555523,.11032322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60427,System 44,40.950001,239,Woodcock-Johnson III (WJ-III): Word Attack subtest,alphabetics,Phonics & alphabetics,0 Days,overall - decoding status beginning decoder,True,87,47,40,87,47,40,,.069053739,3,,.74906921,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,.069053739,.99115044,.04630515,.045489214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60300,System 44,33.060001,204,Test of Word Reading Efficiency (TOWRE): Phonemic Decoding Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - sped status - other classification,True,40,24,16,40,24,16,,-.0948333,-4,,.7706067,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,-.0948333,.98013246,.10428984,.10018705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60450,System 44,29.360001,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,overall - ell status redesignated former english learner,True,25,13,12,25,13,12,,.56960714,22,,.17636716,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.56960714,.96703297,.16779883,.15691754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60451,System 44,28.459999,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,overall - ell status english learner	,True,45,25,20,45,25,20,,-.38773257,-15,,.20719451,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,-.38773257,.98245615,.091811091,.088617906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,56099,System 44,46.900002,26617,Scholastic Phonics Inventory (SPI): Overall Accuracy,alphabetics,Phonics & alphabetics,0 Days,full sample,False,293,147,146,293,147,146,.33000001,.34103504,13,.000099999997,.0040436569,,Evidence Tier 1,,10,63,,27,13.08,,16,42,,,24.806202,,,,,Literacy,.34103504,.99742049,.013852907,.013781532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60270,System 44,43.459999,26617,Scholastic Phonics Inventory (SPI): Overall Accuracy,alphabetics,Phonics & alphabetics,0 Days,overall - sped status speech or language impairment,True,22,12,10,22,12,10,,.49875665,19,,.26480204,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,.49875665,.96202534,.19005294,.17589262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,56090,System 44,32,25470,Proficient on California Standards Test (CST): English Language Arts,literacy achievement,Literacy achievement,0 Days,overall - full sample,True,287,140,147,287,140,147,,.29504952,12,.124,.049288362,,,,10,63,,27,13.08,,16,42,,,24.806202,,,full sample,full sample,Literacy,.29504952,.99736613,.014099113,.01402494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60298,System 44,442.23999,15994,Scholastic Reading Inventory (SRI),comprehension,Reading comprehension,0 Days,overall - decoding status - beginning decoder,True,83,47,36,83,47,36,,.19204581,8,,.38951889,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,.19204581,.99071205,.049286325,.048375037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60423,System 44,47.599998,239,Woodcock-Johnson III (WJ-III): Word Attack subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status english learner,True,45,25,20,45,25,20,,-.23163603,-9,,.44575888,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,-.23163603,.98245615,.090646379,.087493703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60413,System 44,67.5,206,Test of Word Reading Efficiency (TOWRE): Sight Word Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status redesignated former english learner,True,25,13,12,25,13,12,,.0059665553,0,,.98823696,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.0059665553,.96703297,.16025724,.149865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60307,System 44,34.25,204,Test of Word Reading Efficiency (TOWRE): Phonemic Decoding Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status - english learner,True,45,25,20,45,25,20,,-.13835724,-6,,.64737332,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,-.13835724,.98245615,.090230614,.0870924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,56096,System 44,9.6000004,25700,Scholastic Phonics Inventory (SPI): Sight Word Fluency,reading fluency,Reading fluency,0 Days,overall - full sample,True,293,147,146,293,147,146,.36000001,.36962417,14,.001,.001883075,,,,10,63,,27,13.08,,16,42,,,24.806202,,,full sample,full sample,Literacy,.36962417,.99742049,.013887998,.013816441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60448,System 44,28.18,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,overall - sped status speech or language impairment,True,24,12,12,24,12,12,,.11887511,5,,.77383256,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,.11887511,.96551722,.16701119,.15569176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60294,System 44,557.5,15994,Scholastic Reading Inventory (SRI),comprehension,Reading comprehension,0 Days,overall - ell status - redesignated former english learner,True,25,13,12,25,13,12,,.7472471,27,,.084216982,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.7472471,.96703297,.17323682,.16200289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60440,System 44,20.67,131,Comprehensive Test of Phonological Processing (CTOPP): Phoneme Elision subtest,alphabetics,Phonics & alphabetics,0 Days,overall - sped status specific learning disability,True,38,17,21,38,17,21,,-.1138438,-5,,.72937435,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,-.1138438,.97902095,.10663038,.1022033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60302,System 44,29.139999,204,Test of Word Reading Efficiency (TOWRE): Phonemic Decoding Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - sped status - specific learning disability,True,38,17,21,38,17,21,,-.038475048,-2,,.90678775,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,-.038475048,.97902095,.10646403,.10204386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60311,System 44,27.280001,204,Test of Word Reading Efficiency (TOWRE): Phonemic Decoding Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - decoding status - beginning decoder,True,88,47,41,88,47,41,,-.044041634,-2,,.83722484,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,-.044041634,.99125367,.045678318,.044882778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60273,System 44,46,26617,Scholastic Phonics Inventory (SPI): Overall Accuracy,alphabetics,Phonics & alphabetics,0 Days,overall - ell status english learner,True,45,25,20,45,25,20,,.086516924,3,,.7745353,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.086516924,.98245615,.090090171,.086956844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60417,System 44,57.950001,206,Test of Word Reading Efficiency (TOWRE): Sight Word Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - decoding status beginning decoder,True,88,47,41,88,47,41,,.10016917,4,,.64064842,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,.10016917,.99125367,.04572621,.044929836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60436,System 44,38.299999,238,Woodcock-Johnson III (WJ-III): Letter-Word Identification subtest,alphabetics,Phonics & alphabetics,0 Days,overall - decoding status beginning decoder,True,85,45,40,85,45,40,,-.0052951993,0,,.98061806,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,-.0052951993,.99093658,.047222394,.046370279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,55757,System 44,33.099998,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,full sample,False,340,172,168,340,172,168,-.11,-.11416809,-5,.115,.29380712,,,,10,63,,27,13.08,,16,42,,,24.806202,,,,,Literacy,-.11416809,.99777943,.011785702,.011733418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60447,System 44,22.02,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,overall - sped status other classification,True,39,24,15,39,24,15,,-.3868255,-15,,.25147897,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,-.3868255,.97959185,.11044054,.10597876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60422,System 44,55.419998,239,Woodcock-Johnson III (WJ-III): Word Attack subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status redesignated former english learner,True,25,13,12,25,13,12,,.30463448,12,,.4569656,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.30463448,.96703297,.16241375,.15188166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60285,System 44,18.75,26614,Scholastic Phonics Inventory (SPI): Overall Fluency,reading fluency,Reading fluency,0 Days,overall - ell status english learner,True,45,25,20,45,25,20,,.47499225,18,,.1256876,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.47499225,.98245615,.09271799,.089493267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60433,System 44,48.049999,238,Woodcock-Johnson III (WJ-III): Letter-Word Identification subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status english learner,True,45,25,20,45,25,20,,-.19866869,-8,,.51237899,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,-.19866869,.98245615,.090475485,.087328754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60279,System 44,15.23,26614,Scholastic Phonics Inventory (SPI): Overall Fluency,reading fluency,Reading fluency,0 Days,overall - sped status speech or language impairment,True,22,12,10,22,12,10,,1.4031214,42,,.0081325481,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,1.4031214,.96202534,.23651445,.21889241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,56092,System 44,541.45001,15994,Scholastic Reading Inventory (SRI),comprehension,Reading comprehension,0 Days,full sample,False,332,173,159,332,173,159,.20999999,.21078409,8,.0080000004,.056657456,,Evidence Tier 1,,10,63,,27,13.08,,16,42,,,24.806202,,,,,Literacy,.21078409,.99772555,.012137281,.012082133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60419,System 44,40.25,239,Woodcock-Johnson III (WJ-III): Word Attack subtest,alphabetics,Phonics & alphabetics,0 Days,overall - sped status other classification,True,40,24,16,40,24,16,,-.11066617,-4,,.73376125,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,-.11066617,.98013246,.10433441,.10022986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60295,System 44,339.26001,15994,Scholastic Reading Inventory (SRI),comprehension,Reading comprehension,0 Days,overall - ell status - english learner,True,44,25,19,44,25,19,,.28280199,11,,.36042437,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.28280199,.98203593,.09361884,.090285502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60291,System 44,462.17001,15994,Scholastic Reading Inventory (SRI),comprehension,Reading comprehension,0 Days,overall - sped status other classification,True,36,24,12,36,24,12,,.053615067,2,,.88038111,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,.053615067,.97777778,.12504421,.11954844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60449,System 44,20.93,25456,Test of Silent Reading Efficiency and Comprehension (TOSREC),comprehension,Reading comprehension,0 Days,overall - sped status specific learning disability,True,36,16,20,36,16,20,,-.094115235,-4,,.78083622,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,-.094115235,.97777778,.11263625,.10768581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60410,System 44,58.279999,206,Test of Word Reading Efficiency (TOWRE): Sight Word Efficiency subtest,alphabetics,Phonics & alphabetics,0 Days,overall - sped status other classification,True,40,24,16,40,24,16,,.082520872,3,,.79965574,,,,10,63,,27,13.08,,16,42,,,24.806202,,,special ed status,sped,Literacy,.082520872,.98013246,.10425994,.10015831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60442,System 44,22.549999,131,Comprehensive Test of Phonological Processing (CTOPP): Phoneme Elision subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status english learner,True,45,25,20,45,25,20,,-.25540465,-10,,.40116605,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,-.25540465,.98245615,.090785839,.087628312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,56100,System 44,19.02,26614,Scholastic Phonics Inventory (SPI): Overall Fluency,reading fluency,Reading fluency,0 Days,full sample,False,293,147,146,293,147,146,.57999998,.5496791,21,.000099999997,5.8210762e-06,,Evidence Tier 3,,10,63,,27,13.08,,16,42,,,24.806202,,,,,Literacy,.5496791,.99742049,.014173878,.01410085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60432,System 44,52.830002,238,Woodcock-Johnson III (WJ-III): Letter-Word Identification subtest,alphabetics,Phonics & alphabetics,0 Days,overall - ell status redesignated former english learner,True,25,13,12,25,13,12,,.092072837,4,,.82022005,,,,10,63,,27,13.08,,16,42,,,24.806202,,,el status,el or former el,Literacy,.092072837,.96703297,.16045348,.15004852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1911323,Adolescent Literacy,4,4,"Beam, Margaret, Faddis, Bonnie J., Hahn, Karen. (2011). Evaluation of ""System 44."" Final Report [2011]. RMC Research Corporation.",System 44,randomized controlled trial,Meets WWC standards without reservations,1,0,1,0,,,,,,,89969,60445,System 44,20.389999,131,Comprehensive Test of Phonological Processing (CTOPP): Phoneme Elision subtest,alphabetics,Phonics & alphabetics,0 Days,overall - decoding status beginning decoder,True,88,47,41,88,47,41,,.14772595,6,,.49183482,,,,10,63,,27,13.08,,16,42,,,24.806202,,,prior performance,high-performing,Literacy,.14772595,.99125367,.045795966,.044998378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
